customer_id,customer_name,segment,region,account_created
CUST3978,Customer 3978,Enterprise,Central,2022-08-22
CUST3979,Customer 3979,Small Business,West,2021-09-03
CUST3980,Customer 3980,Enterprise,Central,2022-07-19
CUST3981,Customer 3981,Small Business,North,2021-11-30
CUST3982,Customer 3982,Individual,North,2022-02-20
CUST3983,Customer 3983,Individual,North,2022-08-13
CUST3984,Customer 3984,Education,Central,2020-12-10
CUST3985,Customer 3985,Education,East,2021-04-05
CUST3986,Customer 3986,Enterprise,North,2022-01-12
CUST3987,Customer 3987,Small Business,West,2022-06-04
CUST3988,Customer 3988,Education,North,2020-08-03
CUST3989,Customer 3989,Individual,East,2021-05-30
CUST3990,Customer 3990,Individual,West,2021-05-29
CUST3991,Customer 3991,Individual,North,2020-01-27
CUST3992,Customer 3992,Enterprise,West,2021-05-12
CUST3993,Customer 3993,Education,South,2022-06-07
CUST3994,Customer 3994,Individual,North,2022-09-26
CUST3995,Customer 3995,Education,Central,2022-11-28
CUST3996,Customer 3996,Education,North,2020-08-08
CUST3997,Customer 3997,Enterprise,Central,2020-07-13
CUST3998,Customer 3998,Enterprise,South,2022-01-08
CUST3999,Customer 3999,Education,West,2020-03-22
CUST4000,Customer 4000,Individual,West,2022-08-01
CUST4001,Customer 4001,Enterprise,West,2022-06-03
CUST4002,Customer 4002,Enterprise,South,2021-01-05
CUST4003,Customer 4003,Enterprise,East,2020-07-21
CUST4004,Customer 4004,Individual,West,2020-02-28
CUST4005,Customer 4005,Education,East,2022-01-04
CUST4006,Customer 4006,Individual,East,2021-05-24
CUST4007,Customer 4007,Individual,West,2020-04-07
CUST4008,Customer 4008,Individual,West,2021-06-22
CUST4009,Customer 4009,Small Business,South,2021-10-21
CUST4010,Customer 4010,Education,East,2020-12-18
CUST4011,Customer 4011,Education,North,2021-11-14
CUST4012,Customer 4012,Individual,Central,2021-04-11
CUST4013,Customer 4013,Individual,East,2020-07-26
CUST4014,Customer 4014,Enterprise,West,2021-10-02
CUST4015,Customer 4015,Education,South,2022-02-22
CUST4016,Customer 4016,Small Business,East,2022-09-21
CUST4017,Customer 4017,Individual,East,2022-06-15
CUST4018,Customer 4018,Individual,South,2020-12-11
CUST4019,Customer 4019,Individual,North,2020-08-16
CUST4020,Customer 4020,Small Business,Central,2021-09-27
CUST4021,Customer 4021,Individual,Central,2020-12-30
CUST4022,Customer 4022,Education,Central,2020-06-04
CUST4023,Customer 4023,Small Business,North,2020-07-04
CUST4024,Customer 4024,Education,East,2020-10-25
CUST4025,Customer 4025,Individual,Central,2021-12-25
CUST4026,Customer 4026,Education,South,2022-02-27
CUST4027,Customer 4027,Enterprise,East,2020-06-17
CUST4028,Customer 4028,Individual,South,2022-06-25
CUST4029,Customer 4029,Enterprise,South,2020-11-13
CUST4030,Customer 4030,Individual,North,2022-10-09
CUST4031,Customer 4031,Small Business,South,2021-05-17
CUST4032,Customer 4032,Small Business,West,2021-03-18
CUST4033,Customer 4033,Small Business,North,2021-08-30
CUST4034,Customer 4034,Small Business,North,2022-09-16
CUST4035,Customer 4035,Education,West,2021-01-28
CUST4036,Customer 4036,Education,South,2022-11-28
CUST4037,Customer 4037,Education,Central,2022-03-03
CUST4038,Customer 4038,Individual,East,2021-06-23
CUST4039,Customer 4039,Education,East,2022-01-16
CUST4040,Customer 4040,Small Business,East,2022-01-01
CUST4041,Customer 4041,Enterprise,South,2021-10-20
CUST4042,Customer 4042,Small Business,Central,2020-09-20
CUST4043,Customer 4043,Enterprise,Central,2022-09-01
CUST4044,Customer 4044,Individual,North,2021-04-11
CUST4045,Customer 4045,Individual,Central,2021-04-03
CUST4046,Customer 4046,Education,East,2020-04-18
CUST4047,Customer 4047,Education,Central,2022-06-15
CUST4048,Customer 4048,Education,Central,2022-06-12
CUST4049,Customer 4049,Enterprise,South,2020-02-15
CUST4050,Customer 4050,Education,Central,2020-04-27
CUST4051,Customer 4051,Individual,West,2020-10-29
CUST4052,Customer 4052,Enterprise,East,2020-05-13
CUST4053,Customer 4053,Individual,Central,2021-05-31
CUST4054,Customer 4054,Enterprise,Central,2022-10-02
CUST4055,Customer 4055,Education,South,2022-03-22
CUST4056,Customer 4056,Small Business,West,2021-09-26
CUST4057,Customer 4057,Individual,East,2021-04-21
CUST4058,Customer 4058,Education,South,2021-10-06
CUST4059,Customer 4059,Enterprise,Central,2020-04-18
CUST4060,Customer 4060,Individual,Central,2020-09-02
CUST4061,Customer 4061,Enterprise,Central,2020-05-10
CUST4062,Customer 4062,Education,South,2021-02-02
CUST4063,Customer 4063,Small Business,Central,2021-01-02
CUST4064,Customer 4064,Small Business,North,2022-10-10
CUST4065,Customer 4065,Enterprise,East,2020-07-01
CUST4066,Customer 4066,Enterprise,West,2022-03-04
CUST4067,Customer 4067,Education,West,2022-08-29
CUST4068,Customer 4068,Small Business,East,2021-01-09
CUST4069,Customer 4069,Enterprise,East,2021-12-28
CUST4070,Customer 4070,Small Business,West,2021-05-31
CUST4071,Customer 4071,Education,North,2021-01-12
CUST4072,Customer 4072,Individual,West,2021-02-14
CUST4073,Customer 4073,Small Business,East,2020-06-16
CUST4074,Customer 4074,Individual,West,2020-07-11
CUST4075,Customer 4075,Individual,North,2020-05-04
CUST4076,Customer 4076,Enterprise,East,2020-07-14
CUST4077,Customer 4077,Small Business,North,2022-12-19
CUST4078,Customer 4078,Enterprise,North,2021-10-31
CUST4079,Customer 4079,Education,East,2020-02-26
CUST4080,Customer 4080,Individual,North,2020-12-19
CUST4081,Customer 4081,Small Business,Central,2022-10-17
CUST4082,Customer 4082,Small Business,Central,2021-03-23
CUST4083,Customer 4083,Individual,North,2020-11-12
CUST4084,Customer 4084,Individual,Central,2020-12-28
CUST4085,Customer 4085,Education,South,2022-11-05
CUST4086,Customer 4086,Small Business,West,2020-03-03
CUST4087,Customer 4087,Enterprise,Central,2020-09-03
CUST4088,Customer 4088,Individual,East,2020-08-08
CUST4089,Customer 4089,Individual,South,2022-11-27
CUST4090,Customer 4090,Small Business,North,2022-10-16
CUST4091,Customer 4091,Small Business,Central,2020-11-13
CUST4092,Customer 4092,Individual,West,2022-03-07
CUST4093,Customer 4093,Education,North,2020-05-14
CUST4094,Customer 4094,Individual,South,2022-01-18
CUST4095,Customer 4095,Small Business,South,2022-10-02
CUST4096,Customer 4096,Small Business,West,2020-03-26
CUST4097,Customer 4097,Individual,North,2022-09-10
CUST4098,Customer 4098,Enterprise,Central,2020-07-05
CUST4099,Customer 4099,Individual,Central,2022-12-25
CUST4100,Customer 4100,Education,Central,2021-02-15
CUST4101,Customer 4101,Individual,East,2020-10-04
CUST4102,Customer 4102,Education,South,2021-08-22
CUST4103,Customer 4103,Education,West,2022-06-10
CUST4104,Customer 4104,Education,North,2022-10-01
CUST4105,Customer 4105,Enterprise,West,2020-08-01
CUST4106,Customer 4106,Individual,Central,2022-09-18
CUST4107,Customer 4107,Education,East,2022-10-16
CUST4108,Customer 4108,Individual,North,2022-12-16
CUST4109,Customer 4109,Enterprise,South,2020-07-01
CUST4110,Customer 4110,Individual,Central,2020-12-21
CUST4111,Customer 4111,Individual,North,2022-12-30
CUST4112,Customer 4112,Enterprise,North,2021-09-12
CUST4113,Customer 4113,Education,South,2021-12-21
CUST4114,Customer 4114,Enterprise,West,2022-11-07
CUST4115,Customer 4115,Small Business,Central,2022-01-29
CUST4116,Customer 4116,Enterprise,South,2020-07-21
CUST4117,Customer 4117,Education,South,2021-03-29
CUST4118,Customer 4118,Individual,North,2021-02-20
CUST4119,Customer 4119,Education,South,2020-02-01
CUST4120,Customer 4120,Enterprise,West,2021-02-25
CUST4121,Customer 4121,Enterprise,East,2020-01-10
CUST4122,Customer 4122,Small Business,East,2020-12-28
CUST4123,Customer 4123,Education,South,2022-01-31
CUST4124,Customer 4124,Education,North,2020-11-15
CUST4125,Customer 4125,Small Business,Central,2021-05-19
CUST4126,Customer 4126,Individual,West,2021-09-26
CUST4127,Customer 4127,Small Business,East,2022-04-18
CUST4128,Customer 4128,Enterprise,West,2022-04-27
CUST4129,Customer 4129,Education,East,2021-01-23
CUST4130,Customer 4130,Education,East,2020-01-22
CUST4131,Customer 4131,Education,North,2022-07-08
CUST4132,Customer 4132,Small Business,South,2020-05-24
CUST4133,Customer 4133,Enterprise,North,2020-11-21
CUST4134,Customer 4134,Education,North,2021-01-10
CUST4135,Customer 4135,Individual,South,2021-06-09
CUST4136,Customer 4136,Education,East,2021-08-09
CUST4137,Customer 4137,Individual,Central,2021-06-19
CUST4138,Customer 4138,Enterprise,North,2022-03-19
CUST4139,Customer 4139,Small Business,North,2022-10-16
CUST4140,Customer 4140,Small Business,South,2022-11-27
CUST4141,Customer 4141,Enterprise,West,2022-09-07
CUST4142,Customer 4142,Enterprise,North,2021-04-13
CUST4143,Customer 4143,Enterprise,West,2021-01-12
CUST4144,Customer 4144,Enterprise,North,2021-05-10
CUST4145,Customer 4145,Education,Central,2022-01-29
CUST4146,Customer 4146,Education,South,2022-06-24
CUST4147,Customer 4147,Enterprise,Central,2021-01-22
CUST4148,Customer 4148,Small Business,East,2020-03-30
CUST4149,Customer 4149,Enterprise,South,2021-11-30
CUST4150,Customer 4150,Individual,South,2021-12-18
CUST4151,Customer 4151,Education,South,2020-04-25
CUST4152,Customer 4152,Education,West,2020-11-09
CUST4153,Customer 4153,Individual,Central,2020-05-10
CUST4154,Customer 4154,Small Business,South,2021-02-02
CUST4155,Customer 4155,Individual,West,2020-02-21
CUST4156,Customer 4156,Education,North,2021-05-18
CUST4157,Customer 4157,Individual,Central,2020-11-25
CUST4158,Customer 4158,Small Business,Central,2021-10-12
CUST4159,Customer 4159,Enterprise,North,2020-05-13
CUST4160,Customer 4160,Education,Central,2022-12-30
CUST4161,Customer 4161,Enterprise,Central,2020-12-13
CUST4162,Customer 4162,Individual,East,2020-03-19
CUST4163,Customer 4163,Small Business,North,2021-04-23
CUST4164,Customer 4164,Enterprise,West,2020-01-08
CUST4165,Customer 4165,Enterprise,West,2020-09-02
CUST4166,Customer 4166,Small Business,North,2020-05-31
CUST4167,Customer 4167,Enterprise,West,2022-03-01
CUST4168,Customer 4168,Individual,Central,2022-03-03
CUST4169,Customer 4169,Education,South,2022-10-01
CUST4170,Customer 4170,Individual,East,2022-07-20
CUST4171,Customer 4171,Education,South,2022-07-19
CUST4172,Customer 4172,Individual,South,2020-10-22
CUST4173,Customer 4173,Individual,South,2022-03-06
CUST4174,Customer 4174,Individual,South,2022-01-23
CUST4175,Customer 4175,Enterprise,West,2021-09-06
CUST4176,Customer 4176,Small Business,North,2022-07-30
CUST4177,Customer 4177,Education,Central,2021-04-09
CUST4178,Customer 4178,Education,South,2021-12-23
CUST4179,Customer 4179,Small Business,West,2022-05-12
CUST4180,Customer 4180,Education,West,2022-07-15
CUST4181,Customer 4181,Education,West,2022-08-07
CUST4182,Customer 4182,Individual,East,2021-10-29
CUST4183,Customer 4183,Education,South,2022-12-21
CUST4184,Customer 4184,Small Business,South,2021-03-20
CUST4185,Customer 4185,Small Business,Central,2021-02-02
CUST4186,Customer 4186,Individual,West,2022-04-16
CUST4187,Customer 4187,Individual,East,2021-03-13
CUST4188,Customer 4188,Education,South,2022-08-21
CUST4189,Customer 4189,Enterprise,Central,2022-07-15
CUST4190,Customer 4190,Individual,Central,2022-04-24
CUST4191,Customer 4191,Enterprise,South,2021-03-20
CUST4192,Customer 4192,Individual,Central,2020-11-16
CUST4193,Customer 4193,Education,Central,2022-06-03
CUST4194,Customer 4194,Small Business,West,2020-02-18
CUST4195,Customer 4195,Small Business,West,2020-12-18
CUST4196,Customer 4196,Individual,Central,2020-11-15
CUST4197,Customer 4197,Education,Central,2021-02-09
CUST4198,Customer 4198,Small Business,West,2021-10-10
CUST4199,Customer 4199,Education,South,2020-09-24
CUST4200,Customer 4200,Education,East,2022-12-22
CUST4201,Customer 4201,Enterprise,North,2020-05-13
CUST4202,Customer 4202,Enterprise,North,2020-01-18
CUST4203,Customer 4203,Enterprise,East,2020-07-03
CUST4204,Customer 4204,Individual,East,2021-02-19
CUST4205,Customer 4205,Small Business,South,2021-09-21
CUST4206,Customer 4206,Enterprise,East,2021-10-08
CUST4207,Customer 4207,Education,West,2021-11-24
CUST4208,Customer 4208,Small Business,East,2021-09-13
CUST4209,Customer 4209,Enterprise,Central,2020-11-23
CUST4210,Customer 4210,Small Business,South,2022-04-30
CUST4211,Customer 4211,Enterprise,Central,2022-04-19
CUST4212,Customer 4212,Small Business,Central,2022-08-19
CUST4213,Customer 4213,Individual,South,2020-08-20
CUST4214,Customer 4214,Small Business,West,2020-07-17
CUST4215,Customer 4215,Enterprise,South,2022-02-19
CUST4216,Customer 4216,Education,West,2022-09-03
CUST4217,Customer 4217,Small Business,North,2022-01-12
CUST4218,Customer 4218,Education,Central,2021-01-07
CUST4219,Customer 4219,Education,North,2022-10-04
CUST4220,Customer 4220,Individual,East,2020-06-23
CUST4221,Customer 4221,Individual,North,2020-12-28
CUST4222,Customer 4222,Small Business,Central,2021-09-06
CUST4223,Customer 4223,Education,South,2020-08-15
CUST4224,Customer 4224,Small Business,East,2021-08-21
CUST4225,Customer 4225,Enterprise,East,2022-10-10
CUST4226,Customer 4226,Enterprise,Central,2022-05-05
CUST4227,Customer 4227,Small Business,East,2021-06-01
CUST4228,Customer 4228,Small Business,Central,2021-07-27
CUST4229,Customer 4229,Enterprise,West,2021-10-14
CUST4230,Customer 4230,Small Business,North,2021-05-04
CUST4231,Customer 4231,Individual,East,2022-07-08
CUST4232,Customer 4232,Education,East,2020-03-23
CUST4233,Customer 4233,Individual,West,2020-06-13
CUST4234,Customer 4234,Individual,Central,2020-03-05
CUST4235,Customer 4235,Small Business,Central,2020-01-22
CUST4236,Customer 4236,Enterprise,East,2022-02-18
CUST4237,Customer 4237,Small Business,West,2022-02-17
CUST4238,Customer 4238,Education,North,2021-07-07
CUST4239,Customer 4239,Education,East,2022-01-21
CUST4240,Customer 4240,Education,West,2021-12-01
CUST4241,Customer 4241,Small Business,East,2021-06-19
CUST4242,Customer 4242,Small Business,West,2021-07-30
CUST4243,Customer 4243,Individual,North,2022-07-10
CUST4244,Customer 4244,Enterprise,East,2022-11-08
CUST4245,Customer 4245,Enterprise,North,2020-09-20
CUST4246,Customer 4246,Enterprise,South,2020-06-01
CUST4247,Customer 4247,Small Business,East,2020-05-13
CUST4248,Customer 4248,Small Business,Central,2021-04-30
CUST4249,Customer 4249,Enterprise,North,2020-01-20
CUST4250,Customer 4250,Enterprise,East,2020-05-24
CUST4251,Customer 4251,Small Business,Central,2022-08-01
CUST4252,Customer 4252,Individual,North,2020-09-06
CUST4253,Customer 4253,Enterprise,South,2021-02-12
CUST4254,Customer 4254,Enterprise,South,2020-07-06
CUST4255,Customer 4255,Enterprise,North,2022-06-05
CUST4256,Customer 4256,Small Business,South,2020-04-12
CUST4257,Customer 4257,Enterprise,West,2021-10-18
CUST4258,Customer 4258,Small Business,West,2021-02-08
CUST4259,Customer 4259,Education,Central,2021-01-16
CUST4260,Customer 4260,Education,East,2020-05-05
CUST4261,Customer 4261,Education,South,2022-11-05
CUST4262,Customer 4262,Enterprise,North,2020-12-26
CUST4263,Customer 4263,Small Business,East,2020-10-21
CUST4264,Customer 4264,Small Business,North,2020-06-04
CUST4265,Customer 4265,Small Business,South,2021-10-20
CUST4266,Customer 4266,Small Business,South,2022-03-19
CUST4267,Customer 4267,Individual,Central,2022-04-24
CUST4268,Customer 4268,Individual,South,2022-05-23
CUST4269,Customer 4269,Individual,East,2021-05-08
CUST4270,Customer 4270,Enterprise,East,2021-07-30
CUST4271,Customer 4271,Small Business,North,2020-05-06
CUST4272,Customer 4272,Enterprise,West,2021-12-05
CUST4273,Customer 4273,Enterprise,Central,2022-05-30
CUST4274,Customer 4274,Enterprise,West,2020-01-25
CUST4275,Customer 4275,Enterprise,East,2022-01-10
CUST4276,Customer 4276,Enterprise,Central,2021-06-21
CUST4277,Customer 4277,Individual,West,2022-01-03
CUST4278,Customer 4278,Education,East,2022-10-20
CUST4279,Customer 4279,Individual,West,2021-10-03
CUST4280,Customer 4280,Small Business,South,2020-12-15
CUST4281,Customer 4281,Enterprise,East,2022-04-19
CUST4282,Customer 4282,Education,West,2021-10-26
CUST4283,Customer 4283,Education,West,2022-08-09
CUST4284,Customer 4284,Education,South,2020-10-17
CUST4285,Customer 4285,Education,West,2020-02-20
CUST4286,Customer 4286,Small Business,East,2022-02-20
CUST4287,Customer 4287,Small Business,West,2022-01-18
CUST4288,Customer 4288,Enterprise,West,2020-12-19
CUST4289,Customer 4289,Small Business,Central,2021-01-11
CUST4290,Customer 4290,Small Business,North,2020-02-03
CUST4291,Customer 4291,Education,West,2020-11-02
CUST4292,Customer 4292,Individual,East,2021-02-09
CUST4293,Customer 4293,Enterprise,West,2022-03-14
CUST4294,Customer 4294,Small Business,East,2021-07-22
CUST4295,Customer 4295,Small Business,South,2022-09-23
CUST4296,Customer 4296,Education,West,2022-06-10
CUST4297,Customer 4297,Small Business,West,2020-05-02
CUST4298,Customer 4298,Individual,North,2020-05-17
CUST4299,Customer 4299,Individual,West,2021-08-15
CUST4300,Customer 4300,Small Business,South,2022-11-28
CUST4301,Customer 4301,Education,South,2022-05-02
CUST4302,Customer 4302,Education,North,2021-09-22
CUST4303,Customer 4303,Small Business,East,2021-09-28
CUST4304,Customer 4304,Education,Central,2020-09-06
CUST4305,Customer 4305,Small Business,Central,2021-07-31
CUST4306,Customer 4306,Individual,East,2020-09-19
CUST4307,Customer 4307,Individual,Central,2022-08-27
CUST4308,Customer 4308,Enterprise,North,2022-07-04
CUST4309,Customer 4309,Individual,West,2021-05-19
CUST4310,Customer 4310,Small Business,East,2021-04-23
CUST4311,Customer 4311,Individual,West,2021-07-28
CUST4312,Customer 4312,Individual,Central,2021-11-09
CUST4313,Customer 4313,Small Business,South,2021-10-21
CUST4314,Customer 4314,Small Business,Central,2021-04-30
CUST4315,Customer 4315,Small Business,West,2022-08-20
CUST4316,Customer 4316,Enterprise,East,2022-11-12
CUST4317,Customer 4317,Enterprise,West,2020-10-30
CUST4318,Customer 4318,Individual,North,2022-12-19
CUST4319,Customer 4319,Education,West,2021-06-28
CUST4320,Customer 4320,Enterprise,West,2022-03-08
CUST4321,Customer 4321,Small Business,East,2020-10-20
CUST4322,Customer 4322,Individual,North,2022-08-28
CUST4323,Customer 4323,Small Business,South,2020-01-07
CUST4324,Customer 4324,Individual,East,2022-09-15
CUST4325,Customer 4325,Small Business,East,2021-10-17
CUST4326,Customer 4326,Education,East,2021-02-13
CUST4327,Customer 4327,Small Business,Central,2020-09-03
CUST4328,Customer 4328,Individual,North,2021-02-03
CUST4329,Customer 4329,Individual,South,2022-02-09
CUST4330,Customer 4330,Education,North,2021-09-02
CUST4331,Customer 4331,Individual,South,2020-10-22
CUST4332,Customer 4332,Individual,North,2020-02-29
CUST4333,Customer 4333,Education,North,2022-01-24
CUST4334,Customer 4334,Education,South,2022-07-03
CUST4335,Customer 4335,Education,Central,2020-11-17
CUST4336,Customer 4336,Education,East,2020-08-08
CUST4337,Customer 4337,Individual,West,2021-07-19
CUST4338,Customer 4338,Small Business,Central,2022-07-17
CUST4339,Customer 4339,Individual,South,2020-09-20
CUST4340,Customer 4340,Individual,North,2020-09-10
CUST4341,Customer 4341,Enterprise,East,2022-09-04
CUST4342,Customer 4342,Individual,South,2021-10-07
CUST4343,Customer 4343,Education,Central,2020-02-22
CUST4344,Customer 4344,Education,East,2022-03-21
CUST4345,Customer 4345,Small Business,East,2020-03-11
CUST4346,Customer 4346,Individual,East,2020-03-21
CUST4347,Customer 4347,Enterprise,South,2022-10-14
CUST4348,Customer 4348,Enterprise,North,2020-10-13
CUST4349,Customer 4349,Small Business,North,2022-12-06
CUST4350,Customer 4350,Small Business,South,2020-07-07
CUST4351,Customer 4351,Individual,East,2021-11-23
CUST4352,Customer 4352,Enterprise,West,2021-12-04
CUST4353,Customer 4353,Enterprise,West,2022-03-31
CUST4354,Customer 4354,Enterprise,Central,2022-05-02
CUST4355,Customer 4355,Education,South,2020-07-02
CUST4356,Customer 4356,Small Business,West,2020-11-21
CUST4357,Customer 4357,Enterprise,East,2021-04-10
CUST4358,Customer 4358,Small Business,North,2020-02-19
CUST4359,Customer 4359,Enterprise,South,2022-09-07
CUST4360,Customer 4360,Enterprise,North,2021-03-24
CUST4361,Customer 4361,Small Business,South,2020-10-08
CUST4362,Customer 4362,Individual,East,2022-03-04
CUST4363,Customer 4363,Education,North,2022-11-10
CUST4364,Customer 4364,Individual,West,2020-02-18
CUST4365,Customer 4365,Education,Central,2020-05-19
CUST4366,Customer 4366,Enterprise,South,2020-03-14
CUST4367,Customer 4367,Small Business,South,2022-10-03
CUST4368,Customer 4368,Enterprise,East,2020-06-14
CUST4369,Customer 4369,Individual,Central,2020-12-02
CUST4370,Customer 4370,Education,South,2020-11-07
CUST4371,Customer 4371,Enterprise,Central,2021-07-30
CUST4372,Customer 4372,Individual,Central,2022-02-05
CUST4373,Customer 4373,Education,South,2021-02-16
CUST4374,Customer 4374,Individual,East,2021-02-04
CUST4375,Customer 4375,Individual,East,2022-03-15
CUST4376,Customer 4376,Enterprise,East,2022-07-13
CUST4377,Customer 4377,Enterprise,West,2022-11-14
CUST4378,Customer 4378,Education,South,2021-01-13
CUST4379,Customer 4379,Enterprise,North,2022-03-04
CUST4380,Customer 4380,Enterprise,South,2021-02-13
CUST4381,Customer 4381,Individual,South,2021-09-13
CUST4382,Customer 4382,Individual,West,2020-04-21
CUST4383,Customer 4383,Small Business,Central,2021-05-31
CUST4384,Customer 4384,Small Business,Central,2020-02-18
CUST4385,Customer 4385,Individual,North,2021-03-19
CUST4386,Customer 4386,Small Business,East,2021-02-26
CUST4387,Customer 4387,Education,West,2021-11-01
CUST4388,Customer 4388,Education,West,2020-12-04
CUST4389,Customer 4389,Education,West,2021-08-07
CUST4390,Customer 4390,Small Business,North,2020-08-07
CUST4391,Customer 4391,Enterprise,North,2020-04-12
CUST4392,Customer 4392,Enterprise,East,2020-01-01
CUST4393,Customer 4393,Individual,West,2022-02-20
CUST4394,Customer 4394,Small Business,North,2020-04-19
CUST4395,Customer 4395,Individual,South,2021-01-25
CUST4396,Customer 4396,Education,East,2020-06-04
CUST4397,Customer 4397,Individual,West,2020-02-15
CUST4398,Customer 4398,Individual,North,2020-09-02
CUST4399,Customer 4399,Individual,South,2021-06-22
CUST4400,Customer 4400,Education,South,2020-09-03
CUST4401,Customer 4401,Enterprise,West,2020-12-23
CUST4402,Customer 4402,Enterprise,North,2020-06-25
CUST4403,Customer 4403,Small Business,West,2021-07-13
CUST4404,Customer 4404,Individual,North,2022-09-09
CUST4405,Customer 4405,Enterprise,South,2021-03-17
CUST4406,Customer 4406,Enterprise,West,2022-02-11
CUST4407,Customer 4407,Enterprise,North,2022-10-15
CUST4408,Customer 4408,Education,West,2022-04-24
CUST4409,Customer 4409,Small Business,North,2020-03-31
CUST4410,Customer 4410,Enterprise,East,2021-07-30
CUST4411,Customer 4411,Education,South,2021-07-01
CUST4412,Customer 4412,Enterprise,East,2021-01-20
CUST4413,Customer 4413,Small Business,West,2020-01-04
CUST4414,Customer 4414,Enterprise,Central,2022-06-10
CUST4415,Customer 4415,Education,South,2020-04-06
CUST4416,Customer 4416,Individual,East,2020-06-30
CUST4417,Customer 4417,Individual,West,2022-08-25
CUST4418,Customer 4418,Small Business,East,2022-01-30
CUST4419,Customer 4419,Small Business,East,2021-12-11
CUST4420,Customer 4420,Education,South,2022-04-02
CUST4421,Customer 4421,Individual,West,2021-12-12
CUST4422,Customer 4422,Individual,South,2022-10-09
CUST4423,Customer 4423,Education,East,2022-06-03
CUST4424,Customer 4424,Enterprise,Central,2021-06-02
CUST4425,Customer 4425,Small Business,East,2022-01-04
CUST4426,Customer 4426,Education,West,2020-12-02
CUST4427,Customer 4427,Enterprise,East,2022-11-03
CUST4428,Customer 4428,Small Business,Central,2021-11-30
CUST4429,Customer 4429,Small Business,Central,2020-10-12
CUST4430,Customer 4430,Small Business,West,2020-06-16
CUST4431,Customer 4431,Education,North,2022-10-23
CUST4432,Customer 4432,Enterprise,Central,2020-07-31
CUST4433,Customer 4433,Enterprise,East,2020-12-03
CUST4434,Customer 4434,Small Business,East,2022-09-28
CUST4435,Customer 4435,Enterprise,East,2022-02-03
CUST4436,Customer 4436,Education,Central,2022-03-15
CUST4437,Customer 4437,Small Business,Central,2021-12-20
CUST4438,Customer 4438,Education,North,2021-04-07
CUST4439,Customer 4439,Education,South,2021-01-20
CUST4440,Customer 4440,Enterprise,Central,2020-08-08
CUST4441,Customer 4441,Education,South,2020-05-27
CUST4442,Customer 4442,Individual,South,2022-04-11
CUST4443,Customer 4443,Individual,South,2020-07-16
CUST4444,Customer 4444,Small Business,North,2020-02-03
CUST4445,Customer 4445,Enterprise,East,2020-09-04
CUST4446,Customer 4446,Small Business,South,2020-05-26
CUST4447,Customer 4447,Enterprise,East,2022-07-15
CUST4448,Customer 4448,Enterprise,West,2022-01-02
CUST4449,Customer 4449,Education,North,2021-09-06
CUST4450,Customer 4450,Individual,West,2022-02-06
CUST4451,Customer 4451,Small Business,East,2022-05-27
CUST4452,Customer 4452,Education,Central,2020-03-26
CUST4453,Customer 4453,Education,North,2022-10-20
CUST4454,Customer 4454,Individual,East,2020-03-04
CUST4455,Customer 4455,Individual,West,2022-02-24
CUST4456,Customer 4456,Enterprise,West,2021-12-19
CUST4457,Customer 4457,Education,North,2022-02-17
CUST4458,Customer 4458,Enterprise,West,2020-06-26
CUST4459,Customer 4459,Education,East,2020-07-07
CUST4460,Customer 4460,Enterprise,South,2020-07-11
CUST4461,Customer 4461,Education,West,2021-11-21
CUST4462,Customer 4462,Small Business,Central,2022-08-19
CUST4463,Customer 4463,Enterprise,East,2021-09-26
CUST4464,Customer 4464,Education,South,2022-04-20
CUST4465,Customer 4465,Enterprise,North,2020-09-19
CUST4466,Customer 4466,Enterprise,Central,2022-06-29
CUST4467,Customer 4467,Enterprise,Central,2021-01-06
CUST4468,Customer 4468,Education,East,2022-03-05
CUST4469,Customer 4469,Enterprise,East,2020-08-28
CUST4470,Customer 4470,Education,South,2022-07-14
CUST4471,Customer 4471,Individual,South,2020-03-22
CUST4472,Customer 4472,Individual,Central,2021-11-09
CUST4473,Customer 4473,Education,North,2020-11-13
CUST4474,Customer 4474,Enterprise,South,2022-09-14
CUST4475,Customer 4475,Education,South,2020-01-12
CUST4476,Customer 4476,Education,South,2022-02-10
CUST4477,Customer 4477,Enterprise,East,2021-01-09
CUST4478,Customer 4478,Small Business,East,2022-10-07
CUST4479,Customer 4479,Small Business,West,2020-08-25
CUST4480,Customer 4480,Enterprise,South,2020-10-12
CUST4481,Customer 4481,Small Business,Central,2020-02-18
CUST4482,Customer 4482,Education,West,2022-01-20
CUST4483,Customer 4483,Education,North,2022-12-11
CUST4484,Customer 4484,Individual,Central,2020-08-05
CUST4485,Customer 4485,Education,West,2020-03-09
CUST4486,Customer 4486,Individual,West,2022-05-14
CUST4487,Customer 4487,Enterprise,North,2020-06-27
CUST4488,Customer 4488,Individual,East,2022-08-30
CUST4489,Customer 4489,Education,Central,2021-05-13
CUST4490,Customer 4490,Small Business,North,2020-02-19
CUST4491,Customer 4491,Small Business,North,2021-01-17
CUST4492,Customer 4492,Small Business,West,2022-02-03
CUST4493,Customer 4493,Individual,West,2020-05-16
CUST4494,Customer 4494,Small Business,Central,2022-04-26
CUST4495,Customer 4495,Enterprise,Central,2020-03-22
CUST4496,Customer 4496,Small Business,South,2020-10-28
CUST4497,Customer 4497,Individual,South,2022-03-11
CUST4498,Customer 4498,Enterprise,East,2020-05-02
CUST4499,Customer 4499,Enterprise,North,2022-12-10
CUST4500,Customer 4500,Individual,Central,2022-12-22
